thumbnailId,videoId_x,activity,type,bodypart,plan_id,day_id,day_name,videourl,videoId_y,planId,dayName,thumbnailFound,thumbnailUploaded,thumbnailUrl
2056785601,2023_xa015.mp4,Escalada,strength,"Cuádriceps, Abdominales - Abdominales rectos ",7733348,13865307,día 2,https://sagafit.blob.core.windows.net/sagafitvideos/7733348/día 2/2023_xa015.mp4,2023_xa015.mp4,7733348,día 2,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/7733348/d%C3%ADa%202/images/2056785601.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A05Z&se=2035-03-26T22%3A17%3A05Z&spr=https&sig=o0TCKx2YogNCCO2fYA2sp3rcgMaI4iSvPE/xxf1mRkw=
2056785600,2023_xa032.mp4,Bicicleta (sentado),strength,Abdominales - Abdominales rectos ,7733348,13865307,día 2,https://sagafit.blob.core.windows.net/sagafitvideos/7733348/día 2/2023_xa032.mp4,2023_xa032.mp4,7733348,día 2,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/7733348/d%C3%ADa%202/images/2056785600.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A05Z&se=2035-03-26T22%3A17%3A05Z&spr=https&sig=d+6yqU/E+FbOwvD0aHdQYGVuCqkgHV6wAFvcx+4l420=
2056785599,2023_xa023.mp4,Crunch tocando los dedos de los pies,strength,Abdominales - Abdominales rectos ,7733348,13865307,día 2,https://sagafit.blob.core.windows.net/sagafitvideos/7733348/día 2/2023_xa023.mp4,2023_xa023.mp4,7733348,día 2,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/7733348/d%C3%ADa%202/images/2056785599.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A05Z&se=2035-03-26T22%3A17%3A05Z&spr=https&sig=vmqTphwCqaopPgTpbrnu5NghQm16CU/kfdkUYfNiutE=
2056785598,2023_cm005.mp4,Cinta de correr 8 km/h ~ 5 mph,cardio,"Sistema cardiovascular, Piernas",7733348,13865307,día 2,https://sagafit.blob.core.windows.net/sagafitvideos/7733348/día 2/2023_cm005.mp4,2023_cm005.mp4,7733348,día 2,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/7733348/d%C3%ADa%202/images/2056785598.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A05Z&se=2035-03-26T22%3A17%3A05Z&spr=https&sig=gffknUwmBNzU2VTKRL0jQH5wkoW3lsriG44J1CeZtvA=
3177842288,2023_cm005.mp4,Cinta de correr,cardio,"Sistema cardiovascular, Piernas",10031897,18739877,día 1,https://sagafit.blob.core.windows.net/sagafitvideos/10031897/día 1/2023_cm005.mp4,2023_cm005.mp4,10031897,día 1,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/10031897/d%C3%ADa%201/images/3177842288.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A06Z&se=2035-03-26T22%3A17%3A06Z&spr=https&sig=7IlbN1EeJQ4ndD2j7XLmjrkPf3x4ySjxEhusrrxYbFc=
3177842287,2023_xa002.mp4,Crunch reverso en banco,strength,Abdominales - Abdominales rectos ,10031897,18739877,día 1,https://sagafit.blob.core.windows.net/sagafitvideos/10031897/día 1/2023_xa002.mp4,2023_xa002.mp4,10031897,día 1,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/10031897/d%C3%ADa%201/images/3177842287.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A06Z&se=2035-03-26T22%3A17%3A06Z&spr=https&sig=zVxvrGq3a7MAF3iLfbiBZxWe21X1IFYuVwrI8we2JgI=
3177842286,2023_xa032.mp4,Bicicleta (sentado),strength,Abdominales - Abdominales rectos ,10031897,18739877,día 1,https://sagafit.blob.core.windows.net/sagafitvideos/10031897/día 1/2023_xa032.mp4,2023_xa032.mp4,10031897,día 1,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/10031897/d%C3%ADa%201/images/3177842286.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A06Z&se=2035-03-26T22%3A17%3A06Z&spr=https&sig=xL2HpAXN2l3E4S3n56MDOFCT0ZXLRG/ASQOT7w8vKQM=
3177842285,2023_cm002.mp4,Entrenador elíptico,cardio,"Sistema cardiovascular, Cuerpo completo",10031897,18739877,día 1,https://sagafit.blob.core.windows.net/sagafitvideos/10031897/día 1/2023_cm002.mp4,2023_cm002.mp4,10031897,día 1,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/10031897/d%C3%ADa%201/images/3177842285.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A06Z&se=2035-03-26T22%3A17%3A06Z&spr=https&sig=dc+45HZgp8LsYvzHQSYJYx7MO0wc72m3lX72CbYXB8M=
3177842284,2023_xc004.mp4,Planchas apoyado en las rodillas,strength,"Pecho, Tríceps",10031897,18739877,día 1,https://sagafit.blob.core.windows.net/sagafitvideos/10031897/día 1/2023_xc004.mp4,2023_xc004.mp4,10031897,día 1,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/10031897/d%C3%ADa%201/images/3177842284.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A07Z&se=2035-03-26T22%3A17%3A07Z&spr=https&sig=YzNuAaY9ZdlgFRorgyjDsAUog834TAZ7OZ96eQaiCa8=
3177842283,2023_gl001.mp4,Prensa de piernas sentado,strength,"Cuádriceps, Glúteos, Piernas",10031897,18739877,día 1,https://sagafit.blob.core.windows.net/sagafitvideos/10031897/día 1/2023_gl001.mp4,2023_gl001.mp4,10031897,día 1,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/10031897/d%C3%ADa%201/images/3177842283.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A07Z&se=2035-03-26T22%3A17%3A07Z&spr=https&sig=JmKPC6YFXSlpZIS0aObcA1/AAgZEzmZcKTinugb8iL4=
3177842282,2023_cm001.mp4,"Máquina de remos, Intensidad baja",cardio,"Sistema cardiovascular, Cuerpo completo",10031897,18739877,día 1,https://sagafit.blob.core.windows.net/sagafitvideos/10031897/día 1/2023_cm001.mp4,2023_cm001.mp4,10031897,día 1,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/10031897/d%C3%ADa%201/images/3177842282.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A07Z&se=2035-03-26T22%3A17%3A07Z&spr=https&sig=k5jVAcnxXHcrsSmEbR3AYiKTs4jqvPGhhh4I9ssSJdA=
3177842281,2023_oa052.mp4,Bicicleta estática,cardio,"Sistema cardiovascular, Piernas",10031897,18739877,día 1,https://sagafit.blob.core.windows.net/sagafitvideos/10031897/día 1/2023_oa052.mp4,2023_oa052.mp4,10031897,día 1,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/10031897/d%C3%ADa%201/images/3177842281.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A07Z&se=2035-03-26T22%3A17%3A07Z&spr=https&sig=Ic2I8YlgEFTB50vrDXoMegOMaol7BdS8/bPprOlShAE=
3177842297,2023_cm005.mp4,Cinta de correr,cardio,"Sistema cardiovascular, Piernas",10031897,18739878,día 2,https://sagafit.blob.core.windows.net/sagafitvideos/10031897/día 2/2023_cm005.mp4,2023_cm005.mp4,10031897,día 2,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/10031897/d%C3%ADa%202/images/3177842297.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A07Z&se=2035-03-26T22%3A17%3A07Z&spr=https&sig=W/UqSpyLaX0aZXypZbppgAdzbskrzZ4aRY8+aQCBMi4=
3177842296,2023_xa002.mp4,Crunch reverso en banco,strength,Abdominales - Abdominales rectos ,10031897,18739878,día 2,https://sagafit.blob.core.windows.net/sagafitvideos/10031897/día 2/2023_xa002.mp4,2023_xa002.mp4,10031897,día 2,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/10031897/d%C3%ADa%202/images/3177842296.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A07Z&se=2035-03-26T22%3A17%3A07Z&spr=https&sig=dEavzjU04F+Sy4CIzs2i1ptC+JbVF51xvX6QeHOacAA=
3177842295,2023_xa032.mp4,Bicicleta (sentado),strength,Abdominales - Abdominales rectos ,10031897,18739878,día 2,https://sagafit.blob.core.windows.net/sagafitvideos/10031897/día 2/2023_xa032.mp4,2023_xa032.mp4,10031897,día 2,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/10031897/d%C3%ADa%202/images/3177842295.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A08Z&se=2035-03-26T22%3A17%3A08Z&spr=https&sig=dkrHtTC8wLbiT7vz+/fMrpxKvOqTrtR7Z8qo72lrOfM=
3177842294,2023_cm002.mp4,Entrenador elíptico,cardio,"Sistema cardiovascular, Cuerpo completo",10031897,18739878,día 2,https://sagafit.blob.core.windows.net/sagafitvideos/10031897/día 2/2023_cm002.mp4,2023_cm002.mp4,10031897,día 2,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/10031897/d%C3%ADa%202/images/3177842294.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A08Z&se=2035-03-26T22%3A17%3A08Z&spr=https&sig=bEoWqdyBpAyP42x5822YlWHvIrvV43DtMMPWBDXHzp4=
3177842293,2023_xc004.mp4,Planchas apoyado en las rodillas,strength,"Pecho, Tríceps",10031897,18739878,día 2,https://sagafit.blob.core.windows.net/sagafitvideos/10031897/día 2/2023_xc004.mp4,2023_xc004.mp4,10031897,día 2,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/10031897/d%C3%ADa%202/images/3177842293.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A08Z&se=2035-03-26T22%3A17%3A08Z&spr=https&sig=wE/GfHVdVM809bGqSAcRZPuRd9Owfx+BzXmeYS0fYoM=
3177842291,2023_gl001.mp4,Prensa de piernas sentado,strength,"Cuádriceps, Glúteos, Piernas",10031897,18739878,día 2,https://sagafit.blob.core.windows.net/sagafitvideos/10031897/día 2/2023_gl001.mp4,2023_gl001.mp4,10031897,día 2,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/10031897/d%C3%ADa%202/images/3177842291.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A08Z&se=2035-03-26T22%3A17%3A08Z&spr=https&sig=Ry68sNV1PNlK0eWGjWTAejx/Q1SA0vt4SSsSs2HzrY8=
3177842290,2023_cm001.mp4,"Máquina de remos, Intensidad baja",cardio,"Sistema cardiovascular, Cuerpo completo",10031897,18739878,día 2,https://sagafit.blob.core.windows.net/sagafitvideos/10031897/día 2/2023_cm001.mp4,2023_cm001.mp4,10031897,día 2,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/10031897/d%C3%ADa%202/images/3177842290.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A08Z&se=2035-03-26T22%3A17%3A08Z&spr=https&sig=R3BMBQy5DVp0aivxc7EekD1V1DfrZ5JcLKSGBsyfT7M=
3177842289,2023_oa052.mp4,Bicicleta estática,cardio,"Sistema cardiovascular, Piernas",10031897,18739878,día 2,https://sagafit.blob.core.windows.net/sagafitvideos/10031897/día 2/2023_oa052.mp4,2023_oa052.mp4,10031897,día 2,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/10031897/d%C3%ADa%202/images/3177842289.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A09Z&se=2035-03-26T22%3A17%3A09Z&spr=https&sig=kPCNFSzyUZbk8k7aAv5++ty5lIiUhaXr9LQix9nfSrs=
3353689092,2023_cw003.mp4,Saltos de tijera,strength,Sistema cardiovascular ,7323254,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/7323254/Plan unique/2023_cw003.mp4,2023_cw003.mp4,7323254,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/7323254/Plan%20unique/images/3353689092.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A09Z&se=2035-03-26T22%3A17%3A09Z&spr=https&sig=5OuvRadqcQiOXRqK+GxiYj+9b94NavfZylnFBOO01T0=
3353689091,2023_xl015.mp4,Sentadilla libre tipo sumo,strength,"Cuádriceps, Glúteos, Corvas, Zona lumbar, Abductor",7323254,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/7323254/Plan unique/2023_xl015.mp4,2023_xl015.mp4,7323254,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/7323254/Plan%20unique/images/3353689091.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A09Z&se=2035-03-26T22%3A17%3A09Z&spr=https&sig=ni84avboIliFWvhWl60FbHSwekboKUesOoPg4315ztE=
3353689090,2023_impact043.mp4,Plancha,strength,Abdominales - Abdominales rectos ,7323254,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/7323254/Plan unique/2023_impact043.mp4,2023_impact043.mp4,7323254,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/7323254/Plan%20unique/images/3353689090.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A09Z&se=2035-03-26T22%3A17%3A09Z&spr=https&sig=7XlFNnQPneRJUqJHrHDQC5GBbQHYACjvrVYF3/0JUFo=
3353689088,2023_sid0172.mp4,"Rope jumping, interval, high speed",strength,"Sistema cardiovascular, Gemelos, Cuerpo completo",7323254,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/7323254/Plan unique/2023_sid0172.mp4,2023_sid0172.mp4,7323254,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/7323254/Plan%20unique/images/3353689088.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A09Z&se=2035-03-26T22%3A17%3A09Z&spr=https&sig=OChgd5GOcaFb88Ht1V3Mn4zCV0IASeqF1M76GekB7Wg=
3353689087,2023_oa001.mp4,Planchas,strength,"Pecho, Tríceps",7323254,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/7323254/Plan unique/2023_oa001.mp4,2023_oa001.mp4,7323254,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/7323254/Plan%20unique/images/3353689087.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A10Z&se=2035-03-26T22%3A17%3A10Z&spr=https&sig=w+ZUlUDfLi4DINHPOffsuAxuPK0cPkm1niIG/74qnCQ=
3353689086,2023_id0006.mp4,Sentadillas con salto,strength,"Cuádriceps, Glúteos, Corvas, Zona lumbar",7323254,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/7323254/Plan unique/2023_id0006.mp4,2023_id0006.mp4,7323254,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/7323254/Plan%20unique/images/3353689086.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A10Z&se=2035-03-26T22%3A17%3A10Z&spr=https&sig=QFP8QmOGqoCZx8Yk66z4yDUqgkrrhXyLsTutZu6V4qo=
3353689085,2023_id0446.mp4,Mountain climber legs sideways,strength,"Oblicuos, Cuádriceps ",7323254,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/7323254/Plan unique/2023_id0446.mp4,2023_id0446.mp4,7323254,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/7323254/Plan%20unique/images/3353689085.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A10Z&se=2035-03-26T22%3A17%3A10Z&spr=https&sig=O33eHY2Msbu4pywxK+K9+5dSIMme6zrHAe1hUCYqdHw=
3353689084,2023_xa021.mp4,Cruce de piernas tumbado,strength,Abdominales - Abdominales rectos ,7323254,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/7323254/Plan unique/2023_xa021.mp4,2023_xa021.mp4,7323254,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/7323254/Plan%20unique/images/3353689084.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A10Z&se=2035-03-26T22%3A17%3A10Z&spr=https&sig=ruumSDsQtGaXnRBhJWPfB7pYRHQdwZR3V46k88A0ErQ=
3353689083,2023_xa010.mp4,Abdominales,strength,Abdominales - Abdominales rectos ,7323254,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/7323254/Plan unique/2023_xa010.mp4,2023_xa010.mp4,7323254,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/7323254/Plan%20unique/images/3353689083.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A10Z&se=2035-03-26T22%3A17%3A10Z&spr=https&sig=8bybALSsV8U/wzK7C9abNfrdsFWEnKR89tXxV8ngqWM=
81731283,2023_cm005.mp4,Cinta de correr,cardio,"Sistema cardiovascular, Piernas",21322,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21322/Plan unique/2023_cm005.mp4,2023_cm005.mp4,21322,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21322/Plan%20unique/images/81731283.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A11Z&se=2035-03-26T22%3A17%3A11Z&spr=https&sig=iPIAxlBbU/1AFDQ5eug8jO+hjG7mcmQ3p/1PrTPamPs=
81731282,2023_pl001.mp4,Extensión de rodilla sentado,strength,Cuádriceps ,21322,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21322/Plan unique/2023_pl001.mp4,2023_pl001.mp4,21322,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21322/Plan%20unique/images/81731282.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A11Z&se=2035-03-26T22%3A17%3A11Z&spr=https&sig=mpI0DXNMZ6bdOKO9CxTQzppMrF0X6yZkQfvdWTmDJw8=
81731281,2023_xa038.mp4,Curl femoral,strength,Corvas ,21322,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21322/Plan unique/2023_xa038.mp4,2023_xa038.mp4,21322,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21322/Plan%20unique/images/81731281.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A11Z&se=2035-03-26T22%3A17%3A11Z&spr=https&sig=OPMz1f0lzmnwzVyKLR07e31QT9P+t8Z3oocCfAo6oY8=
81731280,2023_xl019.mp4,Extension de cadera,strength,"Glúteos, Corvas",21322,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21322/Plan unique/2023_xl019.mp4,2023_xl019.mp4,21322,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21322/Plan%20unique/images/81731280.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A11Z&se=2035-03-26T22%3A17%3A11Z&spr=https&sig=YEMjmPUJ2pFZhnlO7q4kwrj6C72OQ6y4Z7CvdUlRDNI=
81731279,2023_xb009.mp4,Extension de columna con manos sobre la cabeza,strength,Zona lumbar ,21322,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21322/Plan unique/2023_xb009.mp4,2023_xb009.mp4,21322,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21322/Plan%20unique/images/81731279.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A11Z&se=2035-03-26T22%3A17%3A11Z&spr=https&sig=9/tNvsDdCLTHuHkZMNvVRphLpel4nHbO/S2Do+b2Dtc=
81731278,2023_impact043.mp4,Plancha,strength,Abdominales - Abdominales rectos ,21322,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21322/Plan unique/2023_impact043.mp4,2023_impact043.mp4,21322,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21322/Plan%20unique/images/81731278.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A12Z&se=2035-03-26T22%3A17%3A12Z&spr=https&sig=KLBG6vWvSF4WT13MMYq7VTkeTXN4x+p9G2Z1ifddpok=
81731277,2023_da002m.mp4,Flexion lateral,strength,Oblicuos ,21322,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21322/Plan unique/2023_da002m.mp4,2023_da002m.mp4,21322,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21322/Plan%20unique/images/81731277.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A12Z&se=2035-03-26T22%3A17%3A12Z&spr=https&sig=3ySKoLt6bN5tNknnVhdez2BpB6b4L5dalzzr9Tc1zfs=
81731276,2023_da002.mp4,Flexion lateral,strength,"Oblicuos, Todos los abdominales",21322,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21322/Plan unique/2023_da002.mp4,2023_da002.mp4,21322,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21322/Plan%20unique/images/81731276.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A12Z&se=2035-03-26T22%3A17%3A12Z&spr=https&sig=UQCMWKzxp7ezmNlE7WMRelUXReJRqHYVimDvhmrDdpw=
81731275,2023_kettler067.mp4,Press de banca,strength,"Pecho, Tríceps",21322,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21322/Plan unique/2023_kettler067.mp4,2023_kettler067.mp4,21322,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21322/Plan%20unique/images/81731275.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A12Z&se=2035-03-26T22%3A17%3A12Z&spr=https&sig=X9aa2CgUDMSrbZtJ8axSsWfsxYCBtgdT8xks8s7iTvw=
81731274,2023_cm002.mp4,Entrenador elíptico,cardio,"Sistema cardiovascular, Cuerpo completo",21322,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21322/Plan unique/2023_cm002.mp4,2023_cm002.mp4,21322,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21322/Plan%20unique/images/81731274.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A12Z&se=2035-03-26T22%3A17%3A12Z&spr=https&sig=jCXqmU/Pm3teMlAnC/pSQU3MWA9x+UaUCaOyyj9QI/U=
81731273,2023_cm001.mp4,Máquina de remos,cardio,"Sistema cardiovascular, Cuerpo completo",21322,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21322/Plan unique/2023_cm001.mp4,2023_cm001.mp4,21322,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21322/Plan%20unique/images/81731273.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A12Z&se=2035-03-26T22%3A17%3A12Z&spr=https&sig=6mMG1AxVYALUi+BCeQgbv9QGR5b+Mr4cNYOGMwv4Qtk=
81733899,2023_cm001.mp4,Máquina de remos,cardio,"Sistema cardiovascular, Cuerpo completo",21326,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21326/Plan unique/2023_cm001.mp4,2023_cm001.mp4,21326,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21326/Plan%20unique/images/81733899.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A13Z&se=2035-03-26T22%3A17%3A13Z&spr=https&sig=VdoSkaEnmX+g/p4iGsNoRdI8wF+MbGIg5wA+tJ3SKI0=
81733898,2023_bl001.mp4,Sentadilla - Barra,strength,"Cuádriceps, Glúteos, Zona lumbar, Piernas",21326,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21326/Plan unique/2023_bl001.mp4,2023_bl001.mp4,21326,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21326/Plan%20unique/images/81733898.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A13Z&se=2035-03-26T22%3A17%3A13Z&spr=https&sig=0QU0bWupOJqrDogHukCOSxPsGfCVKTq9MIqQXdFnva0=
81733897,2023_xl038.mp4,Sentadilla en pared,strength,"Cuádriceps, Piernas, Glúteos",21326,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21326/Plan unique/2023_xl038.mp4,2023_xl038.mp4,21326,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21326/Plan%20unique/images/81733897.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A13Z&se=2035-03-26T22%3A17%3A13Z&spr=https&sig=7ZvuDTOHHAyrjjYOeJGNAqAiLSBewK3NvRM1VCuuGnE=
81733896,2023_xk003.mp4,gemelos - Caja,strength,Gemelos ,21326,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21326/Plan unique/2023_xk003.mp4,2023_xk003.mp4,21326,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21326/Plan%20unique/images/81733896.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A13Z&se=2035-03-26T22%3A17%3A13Z&spr=https&sig=bKB3oKGsvXvInnB/THFsfXK+p5AqB95vcQgEQ2OGqyc=
81733895,2023_id0010.mp4,Step alto,strength,"Cuádriceps, Glúteos, Piernas",21326,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21326/Plan unique/2023_id0010.mp4,2023_id0010.mp4,21326,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21326/Plan%20unique/images/81733895.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A14Z&se=2035-03-26T22%3A17%3A14Z&spr=https&sig=M7kP6GSRFrUWe4MkIIqx+CUlc/wG4IDPP2FnQvvZyaw=
81733894,2023_id0010m.mp4,Step alto,strength,"Cuádriceps, Glúteos, Piernas",21326,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21326/Plan unique/2023_id0010m.mp4,2023_id0010m.mp4,21326,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21326/Plan%20unique/images/81733894.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A14Z&se=2035-03-26T22%3A17%3A14Z&spr=https&sig=yY1zplFFi2usfDJMKURpOSK/ufcuNm/PObpbZ90nukE=
81733893,2023_id1403.mp4,Rotación de columna de pie - Barra,strength,Oblicuos ,21326,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21326/Plan unique/2023_id1403.mp4,2023_id1403.mp4,21326,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21326/Plan%20unique/images/81733893.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A17%3A14Z&se=2035-03-26T22%3A17%3A14Z&spr=https&sig=+kLGj0Jm7jJMLYZtREM5+idmIHfkG5E1YQ1nzPQfGuU=
